aging_risk,demand_forecast,inventory_aging_risk,material_id,replenishment_quantity,plant,safe_stock,closing_stock,stock_replenishment_prediction
3+ Months,0.0,True,70-0006646,0.0,Bangalore,0.0,1.0,False
6+ Months,0.0,True,70-0006647,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006648,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006651,0.0,Bangalore,0.0,8.0,False
6+ Months,0.0,True,70-0006663,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0006664,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,70-0006665,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006666,0.0,Bangalore,0.0,4.0,False
6+ Months,0.0,True,70-0006667,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006668,0.0,Bangalore,0.0,3.0,False
3+ Months,0.0,True,70-0006669,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006670,0.0,Bangalore,0.0,1.0,False
6+ Months,0.0,True,70-0006673,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006674,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006675,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006676,0.0,Bangalore,0.0,9.0,False
No Risk,0.0,False,70-0006689,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0006690,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0006691,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0006692,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006694,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006695,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006696,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006697,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006705,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006706,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006707,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006708,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006712,0.0,Bangalore,0.0,9.0,False
No Risk,0.0,False,70-0006782,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,70-0006783,0.0,Bangalore,0.0,10.0,False
3+ Months,0.0,True,70-0006788,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006797,0.0,Bangalore,0.0,388.0,False
6+ Months,0.0,True,70-0006805,0.0,Bangalore,0.0,11.0,False
6+ Months,0.0,True,70-0006807,0.0,Bangalore,0.0,9.0,False
6+ Months,0.0,True,70-0006816,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006820,0.0,Bangalore,0.0,20.0,False
3+ Months,0.0,True,70-0006826,0.0,Bangalore,0.0,122.0,False
6+ Months,0.0,True,70-0006833,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,70-0006834,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,70-0006842,0.0,Bangalore,0.0,5.0,False
3+ Months,0.0,True,70-0006843,0.0,Bangalore,0.0,4.0,False
3+ Months,0.0,True,70-0006872,0.0,Bangalore,0.0,1.0,False
6+ Months,0.0,True,70-0006873,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006874,0.0,Bangalore,0.0,3.0,False
6+ Months,0.0,True,70-0006875,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006876,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0006880,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0006881,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0006882,0.0,Bangalore,0.0,3.0,False
3+ Months,0.0,True,70-0006883,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006884,0.0,Bangalore,0.0,3.0,False
3+ Months,0.0,True,70-0006885,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0006886,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006895,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006897,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006898,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,70-0006919,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0006920,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0006955,0.0,Bangalore,0.0,7.0,False
3+ Months,0.0,True,70-0007008,0.0,Bangalore,0.0,153.0,False
6+ Months,0.0,True,70-0007017,0.0,Bangalore,0.0,1595.0,False
6+ Months,0.0,True,70-0007018,0.0,Bangalore,0.0,4662.0,False
6+ Months,0.0,True,70-0007019,0.0,Bangalore,0.0,791.0,False
3+ Months,0.0,True,70-0007020,0.0,Bangalore,0.0,3661.0,False
3+ Months,0.0,True,70-0007024,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0007038,0.0,Bangalore,0.0,6.0,False
3+ Months,0.0,True,70-0007039,0.0,Bangalore,0.0,8.0,False
3+ Months,0.0,True,70-0007040,0.0,Bangalore,0.0,16.0,False
3+ Months,0.0,True,70-0007041,0.0,Bangalore,0.0,9.0,False
3+ Months,0.0,True,70-0007042,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,70-0007047,0.0,Bangalore,0.0,2.0,False
No Risk,0.0,False,70-0007056,0.0,Bangalore,0.0,5.0,False
3+ Months,0.0,True,70-0007057,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0007069,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,70-0007070,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0007077,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007081,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,70-0007093,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0007094,0.0,Bangalore,0.0,17.0,False
No Risk,0.0,False,70-0007097,0.0,Bangalore,0.0,3.0,False
3+ Months,0.0,True,70-0007099,0.0,Bangalore,0.0,1.0,False
6+ Months,0.0,True,70-0007115,0.0,Bangalore,0.0,60.0,False
3+ Months,0.0,True,70-0007117,0.0,Bangalore,0.0,960.0,False
3+ Months,0.0,True,70-0007134,0.0,Bangalore,0.0,10.0,False
3+ Months,0.0,True,70-0007135,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,70-0007142,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0007163,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007164,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007165,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0007172,0.0,Bangalore,0.0,2.0,False
No Risk,0.0,False,70-0007173,0.0,Bangalore,0.0,2.0,False
No Risk,0.0,False,70-0007174,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,70-0007175,0.0,Bangalore,0.0,4.0,False
<3 Months,12.0,False,70-0007179,0.0,Bangalore,4.968299507879935,43.0,False
3+ Months,0.0,True,70-0007197,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007201,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0007208,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007229,0.0,Bangalore,0.0,10.0,False
3+ Months,0.0,True,70-0007324,0.0,Bangalore,0.0,6.0,False
3+ Months,0.0,True,70-0007325,0.0,Bangalore,0.0,0.0,False
3+ Months,0.0,True,70-0007362,0.0,Bangalore,0.0,2.0,False
No Risk,0.0,False,70-0007363,0.0,Bangalore,0.0,3.0,False
3+ Months,0.0,True,70-0007364,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0007365,0.0,Bangalore,0.0,4.0,False
3+ Months,0.0,True,70-0007366,0.0,Bangalore,0.0,2.0,False
3+ Months,0.0,True,70-0007367,0.0,Bangalore,0.0,4.0,False
3+ Months,0.0,True,70-0007368,0.0,Bangalore,0.0,5.0,False
3+ Months,0.0,True,70-0007369,0.0,Bangalore,0.0,27.0,False
3+ Months,0.0,True,70-0007393,0.0,Bangalore,0.0,1.0,False
3+ Months,0.0,True,70-0007412,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,70-0007417,0.0,Bangalore,0.0,5.0,False
No Risk,0.0,False,70-0007423,0.0,Bangalore,0.0,1.0,False
No Risk,0.0,False,70-0007487,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,90-0000000,0.0,Bangalore,0.0,246.0,False
No Risk,0.0,False,90-0000001,0.0,Bangalore,0.0,10.0,False
6+ Months,0.0,True,90-0000002,0.0,Bangalore,0.0,278.0,False
No Risk,0.0,False,90-0000003,0.0,Bangalore,0.0,21.0,False
6+ Months,0.0,True,90-0000004,0.0,Bangalore,0.0,196.0,False
3+ Months,0.0,True,90-0000005,0.0,Bangalore,0.0,193.0,False
3+ Months,0.0,True,90-0000006,0.0,Bangalore,0.0,194.0,False
3+ Months,0.0,True,90-0000007,0.0,Bangalore,0.0,196.0,False
6+ Months,0.0,True,90-0000008,0.0,Bangalore,0.0,216.0,False
3+ Months,0.0,True,90-0000009,0.0,Bangalore,0.0,200.0,False
6+ Months,0.0,True,90-0000010,0.0,Bangalore,0.0,198.0,False
6+ Months,0.0,True,90-0000011,0.0,Bangalore,0.0,42.0,False
6+ Months,0.0,True,90-0000012,0.0,Bangalore,0.0,28.0,False
No Risk,0.0,False,90-0000013,0.0,Bangalore,0.0,45.0,False
6+ Months,0.0,True,90-0000015,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000016,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000017,0.0,Bangalore,0.0,41.0,False
6+ Months,0.0,True,90-0000018,0.0,Bangalore,0.0,34.0,False
No Risk,0.0,False,90-0000019,0.0,Bangalore,0.0,30.0,False
6+ Months,0.0,True,90-0000020,0.0,Bangalore,0.0,29.0,False
No Risk,0.0,False,90-0000021,0.0,Bangalore,0.0,5.0,False
No Risk,0.0,False,90-0000022,0.0,Bangalore,0.0,5.0,False
No Risk,0.0,False,90-0000023,0.0,Bangalore,0.0,5.0,False
6+ Months,0.0,True,90-0000024,0.0,Bangalore,0.0,28.0,False
6+ Months,0.0,True,90-0000025,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000026,0.0,Bangalore,0.0,23.0,False
6+ Months,0.0,True,90-0000027,0.0,Bangalore,0.0,24.0,False
6+ Months,0.0,True,90-0000029,0.0,Bangalore,0.0,25.0,False
6+ Months,0.0,True,90-0000031,0.0,Bangalore,0.0,11.0,False
6+ Months,0.0,True,90-0000032,0.0,Bangalore,0.0,27.0,False
No Risk,0.0,False,90-0000034,0.0,Bangalore,0.0,30.0,False
6+ Months,0.0,True,90-0000038,0.0,Bangalore,0.0,176.0,False
<3 Months,277.0,False,90-0000039,0.0,Bangalore,15.872710616265024,4677.0,False
No Risk,0.0,False,90-0000040,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000041,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000043,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000044,0.0,Bangalore,0.0,30.0,False
6+ Months,0.0,True,90-0000045,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000047,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000048,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000051,0.0,Bangalore,0.0,15.0,False
No Risk,0.0,False,90-0000052,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000053,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000064,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000067,0.0,Bangalore,0.0,8.0,False
6+ Months,0.0,True,90-0000073,0.0,Bangalore,0.0,14.0,False
6+ Months,0.0,True,90-0000074,0.0,Bangalore,0.0,3.0,False
No Risk,0.0,False,90-0000077,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000078,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000079,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000083,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000084,0.0,Bangalore,0.0,34.0,False
No Risk,0.0,False,90-0000086,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000087,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000088,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000089,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000090,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000091,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000092,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000093,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000094,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000095,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000096,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000098,0.0,Bangalore,0.0,34.0,False
6+ Months,0.0,True,90-0000099,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000100,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000101,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000102,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000103,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000104,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000105,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000106,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000107,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000108,0.0,Bangalore,0.0,37.0,False
6+ Months,0.0,True,90-0000109,0.0,Bangalore,0.0,37.0,False
No Risk,0.0,False,90-0000110,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000111,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000112,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000113,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000114,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000115,0.0,Bangalore,0.0,38.0,False
6+ Months,0.0,True,90-0000116,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000117,0.0,Bangalore,0.0,35.0,False
6+ Months,0.0,True,90-0000118,0.0,Bangalore,0.0,39.0,False
No Risk,0.0,False,90-0000119,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000121,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000122,0.0,Bangalore,0.0,38.0,False
No Risk,0.0,False,90-0000123,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000124,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000132,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000133,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000145,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,90-0000148,0.0,Bangalore,0.0,0.0,False
6+ Months,0.0,True,90-0000149,0.0,Bangalore,0.0,23.0,False
6+ Months,0.0,True,90-0000150,0.0,Bangalore,0.0,23.0,False
6+ Months,0.0,True,90-0000152,0.0,Bangalore,0.0,21.0,False
6+ Months,0.0,True,90-0000153,0.0,Bangalore,0.0,9.0,False
No Risk,0.0,False,90-0000154,0.0,Bangalore,0.0,48.0,False
No Risk,0.0,False,90-0000155,0.0,Bangalore,0.0,2.0,False
No Risk,0.0,False,90-0000156,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000157,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000159,0.0,Bangalore,0.0,32.0,False
6+ Months,0.0,True,90-0000160,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000161,0.0,Bangalore,0.0,59.0,False
6+ Months,0.0,True,90-0000162,0.0,Bangalore,0.0,98.0,False
6+ Months,0.0,True,90-0000163,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000168,0.0,Bangalore,0.0,27.0,False
6+ Months,0.0,True,90-0000169,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000198,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000200,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000201,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000202,0.0,Bangalore,0.0,18.0,False
No Risk,0.0,False,90-0000203,0.0,Bangalore,0.0,40.0,False
6+ Months,0.0,True,90-0000204,0.0,Bangalore,0.0,46.0,False
6+ Months,0.0,True,90-0000205,0.0,Bangalore,0.0,22.0,False
No Risk,0.0,False,90-0000206,0.0,Bangalore,0.0,4.0,False
6+ Months,0.0,True,90-0000207,0.0,Bangalore,0.0,3.0,False
No Risk,0.0,False,90-0000208,0.0,Bangalore,0.0,4.0,False
6+ Months,0.0,True,90-0000209,0.0,Bangalore,0.0,3.0,False
6+ Months,0.0,True,90-0000210,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000211,0.0,Bangalore,0.0,22.0,False
No Risk,0.0,False,90-0000212,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000213,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000214,0.0,Bangalore,0.0,3.0,False
No Risk,0.0,False,90-0000215,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,90-0000216,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000217,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000218,0.0,Bangalore,0.0,18.0,False
No Risk,0.0,False,90-0000219,0.0,Bangalore,0.0,28.0,False
6+ Months,0.0,True,90-0000220,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000221,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000222,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000224,0.0,Bangalore,0.0,8.0,False
6+ Months,0.0,True,90-0000225,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000226,0.0,Bangalore,0.0,22.0,False
No Risk,0.0,False,90-0000228,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000230,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000231,0.0,Bangalore,0.0,51.0,False
6+ Months,0.0,True,90-0000233,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000235,0.0,Bangalore,0.0,24.0,False
No Risk,0.0,False,90-0000236,0.0,Bangalore,0.0,60.0,False
No Risk,0.0,False,90-0000238,0.0,Bangalore,0.0,84.0,False
6+ Months,0.0,True,90-0000240,0.0,Bangalore,0.0,12.0,False
6+ Months,0.0,True,90-0000241,0.0,Bangalore,0.0,17.0,False
6+ Months,0.0,True,90-0000245,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000246,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000249,0.0,Bangalore,0.0,4.0,False
No Risk,0.0,False,90-0000250,0.0,Bangalore,0.0,28.0,False
6+ Months,0.0,True,90-0000252,0.0,Bangalore,0.0,24.0,False
6+ Months,0.0,True,90-0000253,0.0,Bangalore,0.0,25.0,False
6+ Months,0.0,True,90-0000254,0.0,Bangalore,0.0,32.0,False
6+ Months,0.0,True,90-0000256,0.0,Bangalore,0.0,18.0,False
No Risk,0.0,False,90-0000262,0.0,Bangalore,0.0,9.0,False
6+ Months,0.0,True,90-0000265,0.0,Bangalore,0.0,12.0,False
6+ Months,0.0,True,90-0000267,0.0,Bangalore,0.0,15.0,False
No Risk,0.0,False,90-0000272,0.0,Bangalore,0.0,15.0,False
3+ Months,0.0,True,90-0000276,0.0,Bangalore,0.0,0.0,False
No Risk,0.0,False,90-0000277,0.0,Bangalore,0.0,36.0,False
No Risk,0.0,False,90-0000280,0.0,Bangalore,0.0,36.0,False
No Risk,0.0,False,90-0000291,0.0,Bangalore,0.0,84.0,False
No Risk,0.0,False,90-0000294,0.0,Bangalore,0.0,10.0,False
No Risk,0.0,False,90-0000296,0.0,Bangalore,0.0,14.0,False
6+ Months,0.0,True,90-0000297,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000298,0.0,Bangalore,0.0,17.0,False
No Risk,0.0,False,90-0000299,0.0,Bangalore,0.0,40.0,False
No Risk,0.0,False,90-0000300,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000302,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000303,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000304,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000306,0.0,Bangalore,0.0,17.0,False
No Risk,0.0,False,90-0000307,0.0,Bangalore,0.0,4.0,False
6+ Months,0.0,True,90-0000308,0.0,Bangalore,0.0,17.0,False
6+ Months,0.0,True,90-0000309,0.0,Bangalore,0.0,8.0,False
6+ Months,0.0,True,90-0000310,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000311,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000312,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000313,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000314,0.0,Bangalore,0.0,2.0,False
6+ Months,0.0,True,90-0000315,0.0,Bangalore,0.0,24.0,False
6+ Months,0.0,True,90-0000317,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000318,0.0,Bangalore,0.0,26.0,False
6+ Months,0.0,True,90-0000320,0.0,Bangalore,0.0,5.0,False
No Risk,0.0,False,90-0000323,0.0,Bangalore,0.0,4.0,False
6+ Months,0.0,True,90-0000324,0.0,Bangalore,0.0,3.0,False
6+ Months,0.0,True,90-0000328,0.0,Bangalore,0.0,25.0,False
6+ Months,0.0,True,90-0000330,0.0,Bangalore,0.0,26.0,False
No Risk,0.0,False,90-0000333,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000334,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000335,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000336,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000337,0.0,Bangalore,0.0,20.0,False
No Risk,0.0,False,90-0000338,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000352,0.0,Bangalore,0.0,15.0,False
6+ Months,0.0,True,90-0000354,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000356,0.0,Bangalore,0.0,15.0,False
6+ Months,0.0,True,90-0000357,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000358,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000370,0.0,Bangalore,0.0,15.0,False
6+ Months,0.0,True,90-0000372,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000373,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000466,0.0,Bangalore,0.0,67.0,False
6+ Months,0.0,True,90-0000467,0.0,Bangalore,0.0,50.0,False
6+ Months,0.0,True,90-0000468,0.0,Bangalore,0.0,96.0,False
6+ Months,0.0,True,90-0000469,0.0,Bangalore,0.0,92.0,False
6+ Months,0.0,True,90-0000470,0.0,Bangalore,0.0,95.0,False
6+ Months,0.0,True,90-0000471,0.0,Bangalore,0.0,76.0,False
6+ Months,0.0,True,90-0000472,0.0,Bangalore,0.0,93.0,False
6+ Months,0.0,True,90-0000474,0.0,Bangalore,0.0,99.0,False
No Risk,0.0,False,90-0000475,0.0,Bangalore,0.0,100.0,False
6+ Months,0.0,True,90-0000485,0.0,Bangalore,0.0,13.0,False
6+ Months,0.0,True,90-0000486,0.0,Bangalore,0.0,99.0,False
6+ Months,0.0,True,90-0000487,0.0,Bangalore,0.0,93.0,False
6+ Months,0.0,True,90-0000488,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000489,0.0,Bangalore,0.0,99.0,False
6+ Months,0.0,True,90-0000490,0.0,Bangalore,0.0,97.0,False
No Risk,0.0,False,90-0000491,0.0,Bangalore,0.0,28.0,False
6+ Months,0.0,True,90-0000492,0.0,Bangalore,0.0,99.0,False
6+ Months,0.0,True,90-0000493,0.0,Bangalore,0.0,97.0,False
No Risk,0.0,False,90-0000494,0.0,Bangalore,0.0,100.0,False
6+ Months,0.0,True,90-0000495,0.0,Bangalore,0.0,97.0,False
6+ Months,0.0,True,90-0000497,0.0,Bangalore,0.0,99.0,False
6+ Months,0.0,True,90-0000498,0.0,Bangalore,0.0,95.0,False
6+ Months,0.0,True,90-0000499,0.0,Bangalore,0.0,78.0,False
6+ Months,0.0,True,90-0000500,0.0,Bangalore,0.0,39.0,False
6+ Months,0.0,True,90-0000507,0.0,Bangalore,0.0,43.0,False
No Risk,0.0,False,90-0000508,0.0,Bangalore,0.0,28.0,False
6+ Months,0.0,True,90-0000516,0.0,Bangalore,0.0,24.0,False
6+ Months,0.0,True,90-0000519,0.0,Bangalore,0.0,21.0,False
6+ Months,0.0,True,90-0000536,0.0,Bangalore,0.0,32.0,False
6+ Months,0.0,True,90-0000537,0.0,Bangalore,0.0,30.0,False
No Risk,0.0,False,90-0000558,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000559,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000560,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000561,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000562,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000563,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000564,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000565,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000566,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000567,0.0,Bangalore,0.0,30.0,False
No Risk,0.0,False,90-0000568,0.0,Bangalore,0.0,50.0,False
No Risk,0.0,False,90-0000569,0.0,Bangalore,0.0,50.0,False
No Risk,0.0,False,90-0000570,0.0,Bangalore,0.0,100.0,False
No Risk,0.0,False,90-0000573,0.0,Bangalore,0.0,50.0,False
6+ Months,0.0,True,90-0000578,0.0,Bangalore,0.0,18.0,False
6+ Months,0.0,True,90-0000580,0.0,Bangalore,0.0,19.0,False
No Risk,0.0,False,90-0000581,0.0,Bangalore,0.0,20.0,False
6+ Months,0.0,True,90-0000583,0.0,Bangalore,0.0,19.0,False
6+ Months,0.0,True,90-0000611,0.0,Bangalore,0.0,298.0,False
6+ Months,0.0,True,90-0000612,0.0,Bangalore,0.0,16.0,False
6+ Months,0.0,True,90-0000613,0.0,Bangalore,0.0,22.0,False
6+ Months,0.0,True,90-0000617,0.0,Bangalore,0.0,15.0,False
6+ Months,0.0,True,90-0000618,0.0,Bangalore,0.0,47.0,False
6+ Months,0.0,True,90-0000619,0.0,Bangalore,0.0,22.0,False
6+ Months,0.0,True,90-0000620,0.0,Bangalore,0.0,73.0,False
